product_id;price;product;brand;unit_price;units;categories;discount;date
530;0.85;Sopa de pollo con fideos ;Gallina;11.97;€/KILO);['Conservas. caldos y cremas', 'Sopas'];;2023-08-23
271754;2.49;Albóndigas de cerdo ;Selección;6.23;€/KILO);['Carnicería', 'Cerdo'];;2023-08-23
271101;2.39;Helado sorbete remolino de sabores ;Temptation;5.25;€/KILO);['Congelados', 'Helados y hielo'];;2023-08-23
283605;5.99;Helado happy mix pack ;Nestlé;14.36;€/KILO);['Congelados', 'Helados y hielo'];;2023-08-23
161930;3.89;Fregona tiras microfibra ;Dia;3.89;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-08-23
47404;8.59;Langostino crudo extra ;Mari;10.74;€/KILO);['Congelados', 'Pescado y marisco'];;2023-08-23
290110;1.65;Frutos rojos ;Congelados;5.5;€/KILO);['Congelados', 'Otros congelados'];;2023-08-23
250881;3.89;Mantequilla con sal ;Kerrygold;19.45;€/KILO);['Leche. huevos y mantequilla', 'Mantequilla y margarina'];;2023-08-23
208089;1.52;Pastafina hélices con tomate y espinacas ;Gallo;3.8;€/KILO);['Arroz. pastas y legumbres', 'Pastas'];;2023-08-23
225779;5.99;Tinte rubio dorado n;Nutrisse;5.99;€/UNIDAD);['Perfumería. higiene. salud', 'Tintes'];;2023-08-23
283830;3.25;Tampón con aplicador compact normal ;Esos;0.1;€/UNIDAD);['Perfumería. higiene. salud', 'Compresas y cuidado íntimo'];;2023-08-23
135902;1.25;Panecillos tostados con tomate y orégano ;El;7.81;€/KILO);['Panes. harinas y masas', 'Picos y panes tostados'];;2023-08-23
270115;0.79;Guantes satinados de látex talla ;Super;0.4;€/UNIDAD);['Limpieza y hogar', 'Útiles del hogar. pilas. bombillas'];;2023-08-23
259102;3.29;Ensalada cesar light con pollo y queso ;Florette;16.05;€/KILO);['Verduras', 'Verduras y ensaladas preparadas'];;2023-08-23
271093;1.1;Crema de manos con melocotón ;Imaqe;2.2;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-08-23
189013;2.35;Arroz redondo tradicional ;Brillante;5.88;€/KILO);['Arroz. pastas y legumbres', 'Arroz'];;2023-08-23
147445;1.97;Tabulé oriental ;Pierre;9.85;€/KILO);['Pizzas y platos preparados', 'Comida internacional'];;2023-08-23
283041;2.19;Alimento para gatos en gelatina sabor pescado ;Félix;6.44;€/KILO);['Mascotas', 'Gatos'];;2023-08-23
289916;1.29;Papel de cocina olé ;Renova;0.65;€/UNIDAD);['Limpieza y hogar', 'Papel higiénico. de cocina. servilletas'];;2023-08-23
272031;2.19;Mascarilla facial detox ;Imaqe;2.19;€/UNIDAD);['Perfumería. higiene. salud', 'Limpieza facial. crema facial'];;2023-08-23
78731;1.06;Tomate frito ;Solís;3.03;€/KILO);['Aceites. salsas y especias', 'Tomate'];;2023-08-23
267319;2.39;Boquerones al vinagre ;MSC;29.88;€/KILO);['Pescados. mariscos y ahumados', 'Ahumados. salazones y preparados'];;2023-08-23
293181;2.65;Bebida de kombucha con kiwi y pepino ;Komvida;10.6;€/LITRO);['Agua. refrescos y zumos', 'Otras bebidas'];;2023-08-23
205133;1.35;Snack para perros ternera ;As;11.25;€/KILO);['Mascotas', 'Perros'];;2023-08-23
50304;2.05;Protegeslips flexiform ;Carefree;0.07;€/UNIDAD);['Perfumería. higiene. salud', 'Compresas y cuidado íntimo'];;2023-08-23
271236;1.45;Caramelo de goma relleno sabor cereza ;Dulciora;14.5;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-08-23
196824;1.39;Puré manzana y plátano ;Nestlé;15.44;€/KILO);['Bebé', 'Bebidas. galletas y yogures de bebé'];;2023-08-23
130842;3.99;Cereales copos de maíz tostados ;Kellogg;9.98;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-08-23
267967;0.99;Chicles sabor menta fuerte sin azúcar ;Iceberg;22.1;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-08-23
181669;2.45;Bizcocho con pepitas de chocolate ;El;7.0;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-08-23
289696;1.09;Ambientador gel aroma ;Relevi;7.27;€/KILO);['Limpieza y hogar', 'Insecticidas y ambientadores'];;2023-08-23
275954;1.99;Sal rosa y pimienta negra ;Toque;24.88;€/KILO);['Aceites. salsas y especias', 'Sal y especias'];;2023-08-23
189343;3.79;Lenteja pardina ;Luengo;3.79;€/KILO);['Arroz. pastas y legumbres', 'Lentejas'];;2023-08-23
101720;1.34;Garbanzos cocidos ;Luengo;3.35;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-08-23
280141;3.55;Mascarilla intensiva protector de color ;Babaria;0.89;€/100 ML.);['Perfumería. higiene. salud', 'Acondicionadores y mascarillas'];;2023-08-23
293293;19.49;Alimento completo para perro ;Basic;1.08;€/KILO);['Mascotas', 'Perros'];;2023-08-23
167481;2.09;Plumas sin gluten ;Gallo;4.64;€/KILO);['Arroz. pastas y legumbres', 'Pastas'];;2023-08-23
279734;3.83;Queso tierno cortado ;El;19.15;€/KILO);['Charcutería y quesos', 'Queso curado. semicurado y tierno'];;2023-08-23
60325;2.79;Mini queso tierno ;Babybel;23.25;€/KILO);['Charcutería y quesos', 'Quesos fundidos y cremas'];;2023-08-23
167940;2.35;Levadura de panadería ;Royal;85.45;€/KILO);['Panes. harinas y masas', 'Harinas y levaduras'];;2023-08-23
283431;3.99;Helado bombón vegano de almendras ;Magnum;14.78;€/LITRO);['Congelados', 'Helados y hielo'];;2023-08-23
284633;1.69;Mousse de chocolate con proteínas ;Valio;11.27;€/KILO);['Yogures y postres', 'Gelatinas y otros postres'];;2023-08-23
284849;4.99;Vino tinto crianza do ribera del duero ;Valderivero;6.65;€/LITRO);['Cervezas. vinos y bebidas con alcohol', 'Vino tinto'];;2023-08-23
83184;7.19;Braguita pa;Juniorsmile;0.4;€/UNIDAD);['Bebé', 'Pañales y toallitas'];;2023-08-23
119052;0.89;Cerveza lager singular ;Alhambra;2.7;€/LITRO);['Cervezas. vinos y bebidas con alcohol', 'Cervezas nacionales'];;2023-08-23
7301;1.59;Chocolate con leche ;Nesquik;15.9;€/KILO);['Azúcar. chocolates y caramelos', 'Chocolates y bombones'];;2023-08-23
273620;1.76;Cocktail de aceitunas ;Vegecampo;4.41;€/KILO);['Patatas fritas. encurtidos y frutos secos', 'Aceitunas y encurtidos'];;2023-08-23
45983;1.09;Alimento para periquitos ;As;2.18;€/KILO);['Mascotas', 'Otros animales'];;2023-08-23
224474;0.95;Ensalada mezclum ;Vegecampo;6.33;€/KILO);['Verduras', 'Verduras y ensaladas preparadas'];;2023-08-23
154645;4.95;Set cepillo con mango de ;Mopatex;4.95;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-08-23
287597;1.85;Palmeritas de cebra ;Virgen;10.28;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-08-23
267091;3.89;Champú hidratante leche de coco bio ;Herbal;15.56;€/LITRO);['Perfumería. higiene. salud', 'Champú'];;2023-08-23
13222;2.39;Champú infantil clásico ;BabySmile;0.32;€/100 ML.);['Bebé', 'Cuidado del bebé'];;2023-08-23
271471;1.59;Bebida energética sabor sandía ;Red;6.36;€/LITRO);['Agua. refrescos y zumos', 'Bebidas energéticas'];;2023-08-23
3405;4.99;Cereales copos de trigo integral y arroz ;Kellogg;7.13;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-08-23
280085;2.25;Patata entera ;Ybarra;5.63;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-08-23
280340;3.45;Fideos tradicionales ;Tiger;8.63;€/KILO);['Pizzas y platos preparados', 'Comida internacional'];;2023-08-23
102119;2.1;Cepillo dental suave efecto blanqueante ;Bonté;1.05;€/UNIDAD);['Perfumería. higiene. salud', 'Cuidado bucal'];;2023-08-23
247579;3.65;Acondicionador tesoros de miel ;Original;1.46;€/100 ML.);['Perfumería. higiene. salud', 'Acondicionadores y mascarillas'];;2023-08-23
264062;2.99;Jabón de manos líquido hidratante ;Sanytol;1.2;€/100 ML.);['Perfumería. higiene. salud', 'Jabón de manos'];;2023-08-23
234199;3.79;Gel de ducha piel seca ;Sanex;0.63;€/100 ML.);['Perfumería. higiene. salud', 'Gel de ducha y esponjas'];;2023-08-23
274061;5.29;Jamón curado en taco ;Nuestra;17.63;€/KILO);['Charcutería y quesos', 'Jamón curado y paleta'];;2023-08-23
274782;1.25;Limpiacristales ;Super;1.25;€/LITRO);['Limpieza y hogar', 'Cristales y suelos'];;2023-08-23
177776;3.99;Ampollas efecto flash hidratante caja ;Bonté;0.15;€/100 GR.);['Perfumería. higiene. salud', 'Limpieza facial. crema facial'];;2023-08-23
283828;1.95;Protegeslips duoform ;Esos;0.07;€/UNIDAD);['Perfumería. higiene. salud', 'Compresas y cuidado íntimo'];;2023-08-23
291837;1.69;Palo antideslizante gris y celeste ;Sp;1.69;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-08-23
288352;0.89;Bolsas de congelación ;Super;0.03;€/UNIDAD);['Limpieza y hogar', 'Papel de aluminio. horno y film'];;2023-08-23
152409;4.99;Gel crema depilatorio corporal piel sensible ;Veet;2.5;€/100 ML.);['Perfumería. higiene. salud', 'Depilación'];;2023-08-23
40564;2.49;Helado de limón ;Temptation;4.61;€/KILO);['Congelados', 'Helados y hielo'];;2023-08-23
275005;7.59;Porciones de bacalao sin piel ;MSC;15.18;€/KILO);['Congelados', 'Pescado y marisco'];;2023-08-23
292052;3.39;Fumet de pescado ;Gallina;3.39;€/LITRO);['Conservas. caldos y cremas', 'Sopas'];;2023-08-23
206720;2.99;Pimientos del piquillo enteros ;Carretilla;11.5;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-08-23
287261;3.15;Sal picante mediterránea molinillo ;Carmencita;32.47;€/KILO);['Aceites. salsas y especias', 'Sal y especias'];;2023-08-23
274321;2.49;Estropajo vitrocerámica ;Scotch;2.49;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-08-23
235099;3.39;Crema corporal coco ;Babaria;0.85;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-08-23
274063;2.69;Lomo embuchado ;Nuestra;19.21;€/KILO);['Charcutería y quesos', 'Lomo. chorizo. fuet. salchichón'];;2023-08-23
280278;0.99;Agua mineral con frutos rojos zero ;San;2.48;€/LITRO);['Agua. refrescos y zumos', 'Otras bebidas'];;2023-08-23
262279;3.0;Miel de flores ;Helios;12.0;€/KILO);['Azúcar. chocolates y caramelos', 'Miel'];;2023-08-23
151271;1.4;Acondicionador color protect cabellos te;Bonté;0.47;€/100 ML.);['Perfumería. higiene. salud', 'Acondicionadores y mascarillas'];;2023-08-23
238342;1.49;Smoothie bahía ;Pom;7.1;€/LITRO);['Frutas', 'Frutas tropicales'];;2023-08-23
37440;3.0;Mermelada de frambuesa ;La;8.57;€/KILO);['Azúcar. chocolates y caramelos', 'Mermeladas y frutas en almibar'];;2023-08-23
169497;1.49;Chicles sabor menta sin azúcar ;Trident;3.47;€/100 GR.);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-08-23
224643;3.59;Compresas de incontinencia para hombres ;Bonté;0.36;€/UNIDAD);['Perfumería. higiene. salud', 'Compresas y cuidado íntimo'];;2023-08-23
159174;3.19;Postre lácteo natural ;Nestlé;7.98;€/KILO);['Bebé', 'Bebidas. galletas y yogures de bebé'];;2023-08-23
262839;1.29;Cremoso con fresa y nueces ;Bífidus;2.58;€/KILO);['Yogures y postres', 'Yogures bífidus y colesterol'];;2023-08-23
208693;2.15;Ambientador automático zen ;Dia;8.6;€/LITRO);['Limpieza y hogar', 'Insecticidas y ambientadores'];;2023-08-23
235129;5.99;Filetes de abadejo ;MSC;7.05;€/KILO);['Congelados', 'Pescado y marisco'];;2023-08-23
102044;2.25;Callos con garbanzos ;Al;5.92;€/KILO);['Pizzas y platos preparados', 'Precocinados envasados'];;2023-08-23
204563;6.19;Cacao soluble instantáneo turbo ;ColaCao;8.25;€/KILO);['Café. cacao e infusiones', 'Cacao y solubles'];;2023-08-23
263219;2.55;Queso havarti light ;Selección;12.75;€/KILO);['Charcutería y quesos', 'Queso curado. semicurado y tierno'];;2023-08-23
266484;2.09;Golosinas ositos de oro recubiertos de azúcar ;Haribo;8.36;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-08-23
139840;1.89;Mostaza americana ;Prima;5.73;€/KILO);['Aceites. salsas y especias', 'Mayonesa y otras salsas'];;2023-08-23
249057;4.49;Corazones de alcachofas de tudela ;Bujanda;17.96;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-08-23
290114;1.7;Crema reparadora para pies con urea ;Imaqe;1.36;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-08-23
70451;2.29;Alimento para gatos gourmet mix pescado ;As;6.74;€/KILO);['Mascotas', 'Gatos'];;2023-08-23
162311;1.5;Bacon en lonchas ;Elpozo;13.64;€/KILO);['Charcutería y quesos', 'Jamón cocido. lacón. fiambres y mortadela'];;2023-08-23
277829;1.39;Nachos sabor a jalape;Snack;9.27;€/KILO);['Patatas fritas. encurtidos y frutos secos', 'Patatas fritas y snacks'];;2023-08-23
194830;2.39;Garbanzo pedrosillano ;Vegecampo;2.39;€/KILO);['Arroz. pastas y legumbres', 'Garbanzos'];;2023-08-23
115176;1.69;Yogur griego con fresa ;Fidias;3.38;€/KILO);['Yogures y postres', 'Griegos y mousse'];;2023-08-23
43946;1.45;Barritas de cereales con albaricoque;Dia;9.67;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-08-23
67038;1.15;Crema de manos hidratante con aloe ;Bonté;0.77;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-08-23
246883;2.65;Crema corporal iluminadora ;Bonté;1.33;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-08-23
110671;1.25;Galletas con pepitas de chocolate ;Galleteca;5.56;€/KILO);['Galletas. bollos y cereales', 'Galletas'];;2023-08-23
187463;1.38;Pasta de estrellas ;Gallo;3.07;€/KILO);['Arroz. pastas y legumbres', 'Pastas'];;2023-08-23
271504;1.0;Cuadrados rellenos de cacao ;Dulcesol;5.85;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-08-23
272363;6.99;Vodka triple destilado ;Mikanoff;6.99;€/LITRO);['Cervezas. vinos y bebidas con alcohol', 'Ginebra y vodka'];;2023-08-23
76223;2.15;Cereales de bolas con chocolate ;Gran;4.3;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-08-23
43949;1.45;Barritas de cereales plátano y chocolate con leche ;Dia;9.67;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-08-23
296096;7.99;Detergente máquina líquido gel colores vivos ;Micolor;0.27;€/LAVADO);['Limpieza y hogar', 'Cuidado de la ropa'];;2023-08-23
