product_id;price;product;brand;unit_price;units;categories;discount;date
288046;2.2;ARLA FOODS queso protein cottage tarrina 200 gr;ARLA FOODS;11.0;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-02-28
114553;1.79;DULCESOL bocaditos paquete 370 gr;DULCESOL;4.84;€/Kg.;['Despensa', 'Desayunos y dulces', 'Bollería'];;2023-02-28
278213;1.69;TRIDENT chicle 60 minutos sabor hierbabuena bolsa 60 gr;TRIDENT;28.17;€/Kg.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-02-28
265578;2.25;BIOTEN crema de manos SOS concentrada tubo 50 ml;BIOTEN;45.0;€/l.;['Cuidado personal', 'Cuidado corporal', 'Cuidado de manos y pies'];;2023-02-28
198412;0.99;Papel regalo fantasía rollo 2 m;;0.5;€/m.;['Cuidado del hogar', 'Bazar'];;2023-02-28
254975;7.99;L'OR café Colombia caja 20 cápsulas;L;0.4;€/ud.;['Despensa', 'Desayunos y dulces', 'Café'];;2023-02-28
132345;2.89;GALLO salsa boloñesa frasco 350 gr;GALLO;8.26;€/Kg.;['Despensa', 'Salsas', 'Tomate'];;2023-02-28
285656;2.49;FLORBU galletas integrales sin azúcares añadidos bolsa 350 gr;FLORBU;7.11;€/Kg.;['Despensa', 'Desayunos y dulces', 'Galletas'];;2023-02-28
22142;1.09;BONTE seda dental menta y cera caja 50 metros;BONTE;1.09;€/ud.;['Cuidado personal', 'Cuidado bucal'];;2023-02-28
56021;3.19;CASA TARRADELLAS pizza carbonara envase 400 gr;CASA TARRADELLAS;7.98;€/Kg.;['Platos preparados', 'Pizzas refrigeradas'];;2023-02-28
277504;2.49;BONNE MAMAN confitura de melocotón frasco 370 gr;BONNE MAMAN;6.73;€/Kg.;['Despensa', 'Desayunos y dulces', 'Mermeladas. miel y frutas en almíbar'];;2023-02-28
275799;1.59;GOURMET CAZORLA paté de olivada tarro 110 gr;GOURMET CAZORLA;14.45;€/Kg.;['Despensa', 'Patés y foies'];;2023-02-28
127851;1.29;DIA masa quebrada rollo 230 gr;DIA;5.61;€/Kg.;['Despensa', 'Pastas. harinas y masas', 'Masas y hojaldres'];;2023-02-28
37614;4.99;GARCIA BAQUERO queso curado ya cortado pieza 250 g;GARCIA BAQUERO;19.96;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-02-28
175187;3.65;PROCELI wafer chocolate SIN GLUTEN caja 100 gr;PROCELI;36.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-02-28
273262;4.09;VITAKRAFT alimento para gatos con pescado caja 6 x 85 gr;VITAKRAFT;8.02;€/Kg.;['Mascotas', 'Gatos'];;2023-02-28
175779;1.89;FELIX snack para gatos party mix ocean bolsa 60 gr;FELIX;3.94;€/Kg.;['Mascotas', 'Gatos'];;2023-02-28
263608;1.15;SAN BENEDETTO Enjoy refresco tropical sin gas botella 1.5 lt;SAN BENEDETTO;0.77;€/l.;['Bebidas', 'Refrescos'];;2023-02-28
280179;1.09;TROLLI golosinas pulpos pica pica bolsa 100 gr;TROLLI;10.9;€/Kg.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-02-28
189658;1.53;EL PASTOR DE LA POLVOROSA queso de vaca rulo madurado envase 140 gr;EL PASTOR DE LA POLVOROSA;10.93;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-02-28
233338;3.79;SENSODYNE cepillo dental multicare medio blíster 2 uds;SENSODYNE;3.79;€/ud.;['Cuidado personal', 'Cuidado bucal'];;2023-02-28
5392P6;2.22;DIA HOLA COLA refresco de cola lata 33 cl PACK 6;DIA HOLA COLA;1.12;€/l.;['Bebidas', 'Refrescos'];;2023-02-28
26701;1.99;BOLLYCAO mini bollycaos 6 unidades paquete 90 gr;BOLLYCAO;22.11;€/Kg.;['Despensa', 'Desayunos y dulces', 'Bollería'];;2023-02-28
85349;2.99;TENN limpiador con bioalcohol aloe vera botella 1.3 lt;TENN;2.3;€/l.;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];;2023-02-28
136715;2.59;M&M's con relleno de chocolate bolsa 200 gr;M;12.95;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-02-28
17770;0.95;DIA VEGECAMPO macedonia de verduras frasco 325 gr;DIA VEGECAMPO;2.92;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-02-28
132980;2.65;GULLON zero galleta maría paquete 400 gr;GULLON;6.63;€/Kg.;['Despensa', 'Desayunos y dulces', 'Galletas'];;2023-02-28
202646;1.69;DIAMIR pimientos rojos pack 3 latas de 60 gr;DIAMIR;9.39;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-02-28
211838;9.99;AMBIPUR ambientador eléctrico aroma tatami japonés aparato + recambio 1 ud;AMBIPUR;9.99;€/ud.;['Cuidado del hogar', 'Ambientadores'];;2023-02-28
189181;1.75;AZUCARERA azúcar moreno integral en terrones caja 500 gr;AZUCARERA;3.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Azúcar y edulcorantes'];;2023-02-28
292050;4.99;PALETTE intensive age color tinte Rubio Ceniza Nº 7.1 caja 1 ud;PALETTE;4.99;€/ud.;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];;2023-02-28
205302;3.32;EL VENTERO queso tierno original en lonchas envase 160 gr;EL VENTERO;20.75;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-02-28
37161;0.95;GOURMET Gold mousse para gatos con pescado tarro 85 gr;GOURMET;11.18;€/Kg.;['Mascotas', 'Gatos'];;2023-02-28
29778;2.69;BIMBO pan de molde formato familiar bolsa 700 gr;BIMBO;3.84;€/Kg.;['Despensa', 'Pan', 'Pan de molde'];;2023-02-28
187984;1.35;CARMENCITA hojas de laurel bolsa 8 gr;CARMENCITA;168.75;€/Kg.;['Despensa', 'Sal y especias'];;2023-02-28
279915;3.99;NUCHAR bacalao ahumado envase 80 gr;NUCHAR;49.88;€/Kg.;['Frescos', 'Pescado y marisco', 'Ahumados y salazones'];;2023-02-28
20002;1.39;Brócoli pieza 500 gr;;2.78;€/Kg.;['Frescos', 'Verduras y hortalizas', 'Brócolis y coliflores'];;2023-02-28
33665;2.15;BONTE aceite corporal aloe vera bote 500 ml;BONTE;4.3;€/l.;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];;2023-02-28
216477;2.65;CARRETILLA macarrones a la boloñesa bandeja 325 gr;CARRETILLA;8.15;€/Kg.;['Platos preparados', 'Pastas y arroces'];;2023-02-28
6453;2.25;ROYAL preparado para flan contiene caramelo líquido caja 233 gr;ROYAL;9.68;€/Kg.;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];;2023-02-28
290516;1.1;KNOPPERS barrita nutbar paquete 40 gr;KNOPPERS;27.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-02-28
121677;1.95;PULEVA leche omega 3 con nueces envase 1 lt;PULEVA;1.95;€/l.;['Despensa', 'Lácteos y huevos', 'Leche'];;2023-02-28
57005;2.55;DIA guisantes con zanahorias pack 3 latas 130 gr;DIA;6.54;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-02-28
269283;3.0;ELVIVE champú full resist fortificante cabello frágil bote 285 ml;ELVIVE;10.53;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Champús'];;2023-02-28
264772;1.89;DIA FIDIAS yogur griego con mango y papaya pack 4 unidades 125 gr;DIA FIDIAS;3.78;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-02-28
46244;3.95;VIÑA ALBALI vino tinto reserva DO Valdepeñas botella 75 cl;VIÑA ALBALI;5.27;€/l.;['Bodega', 'Vino', 'Tinto'];;2023-02-28
250632;3.39;OLD EL PASO tortillas mexicanas SIN GLUTEN paquete 6 uds 216 gr;OLD EL PASO;15.69;€/Kg.;['Despensa', 'Cocina internacional', 'Mejicana'];;2023-02-28
278475;1.65;LOS SABORES DE LA ESTEBAN patatas fritas a la sartén bolsa 130 gr;LOS SABORES DE LA ESTEBAN;12.69;€/Kg.;['Despensa', 'Aperitivos'];;2023-02-28
105318;3.55;CACHELOS PRADO patatas malla 3 Kg;CACHELOS PRADO;1.18;€/Kg.;['Frescos', 'Verduras y hortalizas', 'Patatas y zanahorias'];;2023-02-28
246883;2.65;BONTE crema corporal iluminadora tarro 200 ml;BONTE;13.25;€/l.;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];;2023-02-28
240925;3.29;WEIDER barritas de proteínas sabor avellanas caja 3 uds;WEIDER;31.33;€/Kg.;['Despensa', 'Dietéticos', 'Complementos nutricionales'];;2023-02-28
230731;2.73;BONTE tampón con aplicador silk normal caja 20 uds;BONTE;0.14;€/ud.;['Cuidado personal', 'Cuidado íntimo'];;2023-02-28
272367;6.79;DIA GLADIADOR brandy de Jerez solera botella 70 cl;DIA GLADIADOR;9.7;€/l.;['Bodega', 'Alcoholes', 'Brandy'];;2023-02-28
280089;0.53;DIA RAMBLERS cerveza tostada lata 33 cl;DIA RAMBLERS;1.61;€/l.;['Bebidas', 'Cervezas', 'Especiales'];;2023-02-28
50304;1.79;CAREFREE protege slipss flexiform paquete 30 ud;CAREFREE;0.06;€/ud.;['Cuidado personal', 'Cuidado íntimo'];;2023-02-28
274616;3.25;DIA AL PUNTO gyozas de langostino al teppanyaki bandeja 8 uds 140 gr;DIA AL PUNTO;23.21;€/Kg.;['Platos preparados', 'Croquetas y aperitivos'];;2023-02-28
265626;7.19;CONTROL gel lubricante íntimo thai passion bote 200 ml;CONTROL;35.95;€/l.;['Cuidado personal', 'Salud sexual'];;2023-02-28
267141;2.49;DIA AL PUNTO arroz tres delicias bolsa 850 gr;DIA AL PUNTO;2.93;€/Kg.;['Congelados', 'Precocinados'];;2023-02-28
113509;1.99;SANEX desodorante dermo extra control roll on 50 ml;SANEX;39.8;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];;2023-02-28
188385;8.3;CARBONELL aceite de oliva intenso 1º botella 1 lt;CARBONELL;8.3;€/l.;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];;2023-02-28
217210;1.99;BONTE champú anticaspa 2 en 1 todo tipo de cabellos bote 500 ml;BONTE;3.98;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Champús'];;2023-02-28
181257;1.79;DULCESOL magdalena valenciana bolsa 350 gr;DULCESOL;5.11;€/Kg.;['Despensa', 'Desayunos y dulces', 'Bollería'];;2023-02-28
282872;5.99;JUST SPICES mix para porridge bote 55 gr;JUST SPICES;108.91;€/Kg.;['Despensa', 'Sal y especias'];;2023-02-28
105;4.76;DIA ALMAZARA DEL OLIVAR aceite de oliva intenso botella 1 lt;DIA ALMAZARA DEL OLIVAR;4.76;€/l.;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];;2023-02-28
111055;1.19;DIA VEGECAMPO pisto con aceite de oliva frasco 350 gr;DIA VEGECAMPO;3.4;€/Kg.;['Despensa', 'Salsas', 'Tomate'];;2023-02-28
279734;3.16;EL VENTERO queso tierno ya cortado cuña 200 gr;EL VENTERO;15.8;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-02-28
261241;3.79;SELECCIÓN DE DIA preparado de carne picada de cerdo y vacuno bandeja 500 gr;SELECCIÓN DE DIA;7.58;€/Kg.;['Frescos', 'Carne', 'Mixto'];;2023-02-28
258933;2.25;FONTANEDA galletas digestive finas con chocolate negro caja 170 gr;FONTANEDA;13.24;€/Kg.;['Despensa', 'Desayunos y dulces', 'Galletas'];;2023-02-28
30706;3.55;CALVO mejillones en escabeche 8/12 piezas lata 69 gr;CALVO;51.45;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-02-28
282395;2.05;TRAPA bombones white caja 105 gr;TRAPA;19.52;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-02-28
264390;5.2;GLISS mascarilla nutritiva protein 4 en 1 cabello seco tarro 400 ml;GLISS;13.0;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];;2023-02-28
120825;1.25;TOSFRIT apetinas ketchup bolsa 90GRS;TOSFRIT;13.89;€/Kg.;['Despensa', 'Aperitivos'];;2023-02-28
280358;5.15;DANI berberechos al natural 35/45 piezas lata 63 gr;DANI;81.75;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-02-28
189027;1.69;HIDA cebolla frita pack 2 latas 155 gr;HIDA;5.45;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-02-28
6630;1.7;DIA AL PUNTO albóndigas lata 415 gr;DIA AL PUNTO;4.05;€/Kg.;['Despensa', 'Conservas', 'Conservas de carne'];;2023-02-28
252286;1.39;BOYA chicharrillos en aceite vegetal lata 83 gr;BOYA;16.75;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-02-28
280403;3.29;LOYEV berenjena con carne gratinada bandeja 300 gr;LOYEV;10.97;€/Kg.;['Platos preparados', 'Verduras'];;2023-02-28
252597;0.99;BONTE preservativos sensitive up caja 3 uds;BONTE;0.99;€/ud.;['Cuidado personal', 'Salud sexual'];;2023-02-28
289863;1.85;DON SIMON néctar de mango premium botella 1 lt;DON SIMON;1.85;€/l.;['Bebidas', 'Zumos'];;2023-02-28
291397;3.19;FINDUS nuggets de pescado extracrujientes caja 245 gr;FINDUS;13.02;€/Kg.;['Congelados', 'Pescado y marisco'];;2023-02-28
205513;1.6;LACASITOS chocolate blanco con lacasitos tableta 100 gr;LACASITOS;16.0;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-02-28
227416;2.89;GARNIER Skin active mascarilla facial hydra bomb sachet 1 ud;GARNIER;2.89;€/ud.;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];;2023-02-28
57466;1.49;DIA VEGECAMPO cardo frasco 400 gr;DIA VEGECAMPO;3.73;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-02-28
43867;0.38;DIA UPSS refresco de naranja lata 33 cl;DIA UPSS;1.15;€/l.;['Bebidas', 'Refrescos'];;2023-02-28
272028;3.49;DIA IMAQE Naturals agua micelar bote 200 ml;DIA IMAQE;17.45;€/l.;['Cuidado personal', 'Cuidado corporal', 'Limpieza facial'];;2023-02-28
103004;14.95;BARCELO ron añejo botella 70 cl;BARCELO;21.36;€/l.;['Bodega', 'Alcoholes', 'Ron'];;2023-02-28
188647;1.3;MILKA chocolate con leche y avellanas tableta 100 gr;MILKA;13.0;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-02-28
280409;10.99;COLON detergente máquina en polvo maleta 50 lavados;COLON;0.22;€/Lavado;['Cuidado del hogar', 'Cuidado de la ropa'];;2023-02-28
279309;3.49;EL PAVO caldo natural de pollo de corral botella 1 lt;EL PAVO;3.49;€/l.;['Despensa', 'Sopas', 'Caldos'];;2023-02-28
284423;13.99;GILLETTE maquinilla de afeitar fusion proglide blíster 1 ud;GILLETTE;13.99;€/ud.;['Cuidado personal', 'Afeitado'];;2023-02-28
194711;0.99;FINI golosinas jelly cola bolsa 100 gr;FINI;9.9;€/Kg.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-02-28
216;1.25;NESTLE chocolate con leche extrafino tableta 125 gr;NESTLE;10.0;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-02-28
275359;11.59;CHINCHÓN licor de anís dulce botella 1 lt;CHINCHÓN;11.59;€/l.;['Bodega', 'Licores', 'Anís'];;2023-02-28
187257;3.45;GUTARRA cardo troceado frasco 400 gr;GUTARRA;8.63;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-02-28
272514;1.65;DIA FIDIAS yogur griego con lima y limón pack 4 unidades 125 gr;DIA FIDIAS;3.3;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-02-28
219916;1.95;HELLMANN'S gran mayonesa frasco 225 ml;HELLMANN;8.67;€/l.;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];;2023-02-28
249986;1.25;MIDEL cono chuches celebración SIN GLUTEN bolsa 70 gr;MIDEL;1.25;€/ud.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-02-28
55338;7.39;TIO PEPE vino fino seco DO Jerez botella 75 cl;TIO PEPE;9.85;€/l.;['Bodega', 'Vino', 'Generoso y dulce'];;2023-02-28
60069;1.39;BRILLANTE arroz basmati vaso 2 x 125 gr;BRILLANTE;5.56;€/Kg.;['Despensa', 'Arroz y legumbres', 'Arroz'];;2023-02-28
11641;1.79;LAY'S patatas fritas al punto de sal bolsa 160 gr;LAY;11.19;€/Kg.;['Despensa', 'Aperitivos'];;2023-02-28
139899;4.29;TIGEX peine y cepillo infantil envase 1 ud (diferentes colores);TIGEX;4.29;€/ud.;['Bebé', 'Cuidado del bebé'];;2023-02-28
185169;1.39;Pan candeal grande 500 gr;;2.78;€/Kg.;['Despensa', 'Pan', 'Pan de horno'];;2023-02-28
174067;2.99;OROWEAT pan molde 12 cereales y semillas bolsa 590 gr;OROWEAT;5.07;€/Kg.;['Despensa', 'Pan', 'Pan de molde'];;2023-02-28
64449;0.49;DIA EL DIABLO bebida energética lata 25 cl;DIA EL DIABLO;1.96;€/l.;['Bebidas', 'Bebidas isotónicas y energéticas'];;2023-02-28
155562;8.79;FRISKIES alimento para perros adultos con aves y verduras bolsa 3 Kg;FRISKIES;2.93;€/Kg.;['Mascotas', 'Perros'];;2023-02-28
282685;2.39;CABO DE PEÑAS calamares en salsa americana pack 3 latas 59 gr;CABO DE PEÑAS;13.5;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-02-28
273950;1.3;DIA IMAQE jabón líquido de manos frutos rojos dosificador 500 ml;DIA IMAQE;2.6;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Jabón'];;2023-02-28
231636;1.55;COLACAO batido shake vaso 200 ml;COLACAO;7.75;€/l.;['Bebidas', 'Batidos y horchata'];;2023-02-28
101722;1.35;HIDA tomate frito casero con aceite de oliva lata 340 gr;HIDA;3.97;€/Kg.;['Despensa', 'Salsas', 'Tomate'];;2023-02-28
188949;2.65;HELLMANN'S ketchup bote 430 ml;HELLMANN;6.16;€/l.;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];;2023-02-28
272244;6.99;BEN&JERRY'S helado chocolate fudge brownie tarrina 408 gr;BEN;17.13;€/Kg.;['Congelados', 'Helados'];;2023-02-28
